RA,Dec
42.2959604,-31.2717592
42.2873604,-31.2702004
42.2765452,-31.2733186
42.2727645,-31.2871286
42.2723719,-31.2986
42.2754992,-31.3065077
42.2850147,-31.3115198
42.2903593,-31.3097377
42.2993526,-31.3018295
42.2985686,-31.2876852
42.2989586,-31.2807801
