RA,Dec
357.9183809,-28.3527036
357.9040083,-28.3469942
357.8904868,-28.349512
357.8834906,-28.359662
357.8810087,-28.373333
357.8902105,-28.3818444
357.9054141,-28.3832921
357.9135892,-28.3782828
357.9240989,-28.3717996
357.9242462,-28.3623937
