RA,Dec
330.700477,-32.7899323
330.6871725,-32.782754
330.6709813,-32.7847718
330.6633842,-32.788404
330.6603021,-32.7984224
330.6626932,-32.8102301
330.667807,-32.8192403
330.6793397,-32.8221597
330.6883217,-32.8221323
330.6980669,-32.8181636
330.7056447,-32.8100989
330.7081342,-32.7995891
