RA,Dec
215.1941573,3.3554212
215.1847727,3.3574025
215.176322,3.3553516
215.1722849,3.3504488
215.1703632,3.3402115
215.1720429,3.3361798
215.1771398,3.3333282
215.1875794,3.3342011
215.1949722,3.3392293
215.1962736,3.3476051
