RA,Dec
52.1080777,-31.041368
52.0994966,-31.0300094
52.0885787,-31.0260011
52.0698633,-31.0288965
52.0534871,-31.0291168
52.0482827,-31.044485
52.0516558,-31.0649784
52.0571084,-31.095273
52.0724545,-31.1050759
52.0976895,-31.1093074
52.1125167,-31.1028451
52.1187528,-31.0836872
