RA,Dec
44.7153373,-32.0930031
44.691806,-32.0835369
44.6805012,-32.083647
44.6748489,-32.0832005
44.6730069,-32.0887689
44.6810228,-32.1035832
44.7065306,-32.1141651
44.726255,-32.1147194
44.7311173,-32.105697
