RA,Dec
330.8828829,-34.9319098
330.8742682,-34.9232183
330.8598582,-34.922898
330.8474522,-34.9271699
330.8384498,-34.9360342
330.8392562,-34.948013
330.8486718,-34.9586758
330.8608872,-34.9609677
330.8728974,-34.9570228
330.8827009,-34.9497963
330.8874948,-34.939619
