RA,Dec
203.2880724,-1.0181231
203.2734026,-1.0151107
203.2610449,-1.0209382
203.2550175,-1.0305826
203.2509999,-1.0430396
203.2575321,-1.0538885
203.2736087,-1.0556954
203.2828519,-1.0508726
203.2907882,-1.041228
203.2918918,-1.0284698
