RA,Dec
41.646994,-30.2218058
41.5924458,-30.2081287
41.5518946,-30.1944319
41.5080886,-30.1867637
41.483382,-30.1940003
41.4740354,-30.2189698
41.4795915,-30.2592579
41.5047444,-30.305197
41.5411287,-30.3374378
41.6125477,-30.3523402
41.6694874,-30.3398225
41.6853129,-30.3011376
41.676872,-30.2608609
