RA,Dec
330.5518817,-31.9669835
330.5464731,-31.954346
330.5329388,-31.9490885
330.5184352,-31.9482596
330.5074075,-31.9526826
330.4977326,-31.9571058
330.4944312,-31.9687539
330.4930586,-31.9846701
330.492074,-31.9992738
330.5011599,-32.0071578
330.5174097,-32.0130769
330.535599,-32.0162052
330.5460515,-32.0132563
330.5551513,-32.005055
330.5605745,-31.9937342
330.5561306,-31.980605
