RA,Dec
13.2158476,-31.1673982
13.1858909,-31.1483962
13.1569523,-31.144075
13.1212793,-31.1527045
13.1152133,-31.1659496
13.1172136,-31.1967662
13.1269639,-31.222402
13.1454783,-31.2468873
13.1805119,-31.2621545
13.2216121,-31.2566745
13.2418141,-31.2405381
13.2475267,-31.2226794
13.2468336,-31.1964724
