RA,Dec
193.400232,2.2028802
193.3795885,2.2118171
193.3561933,2.212961
193.3399089,2.2095215
193.3309659,2.1925604
193.3332619,2.173538
193.3419803,2.1499325
193.3605599,2.1313702
193.3816611,2.1196834
193.3974855,2.1283936
193.4105572,2.1462711
193.411702,2.1753781
