RA,Dec
188.617429,2.2141234
188.6036148,2.2180797
188.6007354,2.2177226
188.6007714,2.2130344
188.6036806,2.2078735
188.6124455,2.2046384
188.6202585,2.2014458
188.6246656,2.2030747
188.6252479,2.2073631
