RA,Dec
11.8809994,-31.4088836
11.8629465,-31.3992368
11.8462452,-31.3973635
11.8367446,-31.3986833
11.8342646,-31.4061451
11.8329122,-31.4139207
11.8403336,-31.4240021
11.8506252,-31.4371074
11.8605824,-31.4431559
11.8767857,-31.4451713
11.8865744,-31.4414261
11.8928172,-31.434369
11.8938261,-31.422273
