RA,Dec
52.0473197,-32.2685474
52.0292745,-32.2626463
52.0147862,-32.2658756
52.0030606,-32.2774568
52.0058221,-32.2978386
52.0124086,-32.3063039
52.032438,-32.3104253
52.047327,-32.3024048
52.052463,-32.2920462
52.0458737,-32.2829148
