RA,Dec
187.2732973,3.5990805
187.2575681,3.6084192
187.2405313,3.6061722
187.2249931,3.6014963
187.2146997,3.5889739
187.2075905,3.5723416
187.2135869,3.5544054
187.22239,3.5405808
187.2412992,3.5374097
187.2615172,3.5402179
187.2712501,3.5490026
187.2798594,3.5598423
187.2800421,3.5789017
