RA,Dec
356.4653413,-29.5038219
356.4565667,-29.499404
356.4440692,-29.5010065
356.4349396,-29.5080497
356.4261381,-29.5200893
356.425778,-29.5331683
356.4359087,-29.5355325
356.4487447,-29.5364294
356.4582104,-29.5317371
356.4648111,-29.5216036
356.4676933,-29.5130828
