RA,Dec
33.9784207,-31.1753484
33.9684154,-31.1747453
33.9634718,-31.1771627
33.9597051,-31.1802848
33.9471081,-31.1927724
33.941337,-31.2057634
33.9394507,-31.2175462
33.9469865,-31.2258053
33.9579392,-31.2213746
33.9703034,-31.2118065
33.9754825,-31.2002243
33.9794835,-31.1907569
