RA,Dec
330.5276152,-31.8577013
330.512747,-31.8491591
330.4951671,-31.8496382
330.4820283,-31.8515958
330.4777664,-31.8604529
330.4806482,-31.8729268
330.492229,-31.8839314
330.507105,-31.8883736
330.520441,-31.887398
330.5312678,-31.8818251
330.5334032,-31.8685346
