RA,Dec
17.2126569,-28.5699524
17.2034832,-28.5612924
17.1920171,-28.5624002
17.1798619,-28.5680387
17.1735533,-28.5754899
17.1737808,-28.58264
17.1788248,-28.5925099
17.187197,-28.595834
17.1930462,-28.5998625
17.1986666,-28.6007689
17.2017635,-28.5967407
17.2072689,-28.59382
17.2127737,-28.5889856
17.2165579,-28.5854605
17.2141483,-28.5755917
