RA,Dec
29.4970127,-32.9751457
29.4875286,-32.9714203
29.4773249,-32.9717226
29.463639,-32.9764548
29.4596735,-32.9921649
29.4657956,-33.0012297
29.4800855,-33.0053597
29.4894522,-33.0021366
29.496776,-32.9946834
29.5024169,-32.9837052
