RA,Dec
220.0683957,-0.2713502
220.0621599,-0.2634737
220.0482116,-0.2608482
220.0357403,-0.2641302
220.0254022,-0.2731554
220.021628,-0.2862829
220.0234331,-0.3022001
220.034756,-0.3172968
220.0455865,-0.3182814
220.0551042,-0.3186095
220.0652782,-0.3085996
220.0710215,-0.2977693
220.0733187,-0.2848059
