RA,Dec
17.7668842,-30.4279638
17.7581248,-30.4255477
17.7483145,-30.4266556
17.7366353,-30.4282662
17.7320786,-30.4365236
17.7337121,-30.4450839
17.7434068,-30.4511271
17.7560232,-30.45153
17.7689897,-30.4490111
17.7741279,-30.4409538
17.7737756,-30.4315882
