RA,Dec
42.4083498,-31.1742255
42.3922091,-31.164092
42.3795845,-31.163312
42.3735969,-31.1669867
42.3728154,-31.1704391
42.3647424,-31.1820205
42.3668222,-31.1947174
42.3731997,-31.206301
42.3866111,-31.2130957
42.3940335,-31.2107568
42.4049706,-31.2051874
42.4108282,-31.1976132
42.414731,-31.1859185
