RA,Dec
188.9032163,-3.7756263
188.8878646,-3.7705949
188.8676679,-3.7708052
188.8492902,-3.7748434
188.8349529,-3.7821042
188.8297072,-3.7980274
188.8347607,-3.8093113
188.8513261,-3.8179706
188.8715239,-3.8177606
188.8874782,-3.8129168
188.8997961,-3.8066637
188.9133252,-3.7994022
188.9179661,-3.7893235
188.9149333,-3.7820698
