RA,Dec
336.4372564,-31.1860295
336.4221512,-31.1818829
336.4047987,-31.1827262
336.3944729,-31.1885808
336.3887772,-31.1966503
336.3890836,-31.2079673
336.3988487,-31.2171022
336.4086397,-31.2184473
336.425487,-31.2162797
336.4373572,-31.2116015
336.4428807,-31.2025008
336.4461645,-31.195306
336.4446409,-31.186926
