RA,Dec
167.363336,-0.0848624
167.3553739,-0.0710394
167.3478501,-0.074539
167.343826,-0.0819755
167.344439,-0.0938738
167.345752,-0.1065595
167.3537143,-0.1219574
167.3597511,-0.1217823
167.3701619,-0.1174078
167.3696363,-0.1053344
167.3639489,-0.0922113
