RA,Dec
189.8525075,-0.5160702
189.8120141,-0.5115195
189.7824403,-0.5137934
189.7701557,-0.5197075
189.7712927,-0.532674
189.7835768,-0.5422287
189.8051883,-0.5499639
189.8261175,-0.550192
189.8581941,-0.5481455
189.8770761,-0.5442787
189.8832186,-0.534952
189.8766214,-0.5281273
