RA,Dec
350.960042,-29.3740734
350.9468853,-29.3690819
350.9293469,-29.3692338
350.9258083,-29.3801099
350.9251368,-29.3928959
350.9337426,-29.4027405
350.943698,-29.4084692
350.9538192,-29.406702
350.9657923,-29.3994955
350.9688225,-29.3902352
350.9664556,-29.3818595
