RA,Dec
25.1047307,-28.9020717
25.0921914,-28.8952245
25.079768,-28.8981447
25.0776119,-28.9030029
25.0748198,-28.9107327
25.0817213,-28.9279544
25.0948389,-28.9286594
25.1024027,-28.9247069
25.106459,-28.9181848
25.1084131,-28.9083151
