RA,Dec
223.3972744,3.0867281
223.3872494,3.0911565
223.3755821,3.0906619
223.3704897,3.0831128
223.3721349,3.075237
223.3800249,3.0653934
223.3918569,3.0629345
223.399744,3.064905
223.4031921,3.0778685
