RA,Dec
181.148242,1.8114453
181.1421107,1.8164454
181.1327517,1.8159623
181.1312184,1.8091081
181.1306529,1.7976574
181.1370263,1.7918509
181.1460621,1.7877376
181.150177,1.7919306
181.1513879,1.8026554
