RA,Dec
187.9395382,3.9613189
187.9309242,3.964126
187.9262433,3.966931
187.917067,3.9689909
187.910513,3.9717968
187.898524,3.9661974
187.8878446,3.9570472
187.8766017,3.9435997
187.8795924,3.9288378
187.8874554,3.9217342
187.9044954,3.9155603
187.9241584,3.9123743
187.9391429,3.9170377
187.9449546,3.9297399
187.9507668,3.9431893
187.9462776,3.9549627
