RA,Dec
220.2539793,-0.3062286
220.2319903,-0.2998295
220.2168935,-0.298353
220.2060632,-0.29983
220.2016329,-0.3096757
220.2024537,-0.3200136
220.2147612,-0.3277258
220.231171,-0.3329765
220.2454475,-0.3357657
220.259888,-0.3370781
220.2674362,-0.3323192
220.2672717,-0.3224736
220.2628409,-0.3167304
