RA,Dec
40.9761824,-28.9775982
40.9538478,-28.9723662
40.9328967,-28.973173
40.9071103,-28.9739757
40.8845399,-28.9884711
40.8796935,-29.0082082
40.8884385,-29.0229151
40.9193033,-29.031382
40.957313,-29.0293671
40.9821878,-29.020297
40.9913943,-29.0069999
40.9920771,-28.9920946
