RA,Dec
35.2970207,-33.7043758
35.2864888,-33.6980321
35.2693003,-33.7029657
35.2604616,-33.7128333
35.2547665,-33.7305559
35.2585182,-33.7387138
35.2747454,-33.7415358
35.2841913,-33.7378101
35.2989633,-33.7295514
35.3006559,-33.7192795
