RA,Dec
356.9508352,-28.127313
356.9333081,-28.1178039
356.9111451,-28.1172679
356.9031546,-28.119931
356.90302,-28.1312475
356.9082187,-28.1425522
356.9150762,-28.1507667
356.9317613,-28.1563122
356.9446108,-28.1608365
356.9544354,-28.1577253
356.9585706,-28.148162
356.9603688,-28.1377229
