RA,Dec
181.1393138,1.9126866
181.1244785,1.9204461
181.10326,1.9233785
181.082041,1.9176901
181.0741052,1.9071736
181.0756573,1.8933808
181.0839372,1.87976
181.104465,1.8711384
181.1256831,1.8694129
181.1381037,1.873205
181.151042,1.8783762
181.1524229,1.8911344
181.1510436,1.9026859
