RA,Dec
188.6390847,2.2079841
188.623105,2.2227861
188.6008878,2.2325251
188.5751619,2.23759
188.5548922,2.2270746
188.5467059,2.2076004
188.5537213,2.1904626
188.5716501,2.1698189
188.5954252,2.1557961
188.6211485,2.1402149
188.651549,2.1316435
188.6636329,2.1425478
188.6776667,2.1596836
188.6640274,2.1807174
