RA,Dec
188.5876772,2.6833052
188.5746139,2.6918996
188.5542214,2.6912641
188.5306426,2.6874456
188.5147109,2.6775792
188.4911325,2.6607104
188.4780691,2.6486156
188.478388,2.6323833
188.4869908,2.6215619
188.495912,2.617106
188.5105683,2.6180608
188.5354204,2.626654
188.5554936,2.6349285
188.5758857,2.6451124
188.5879941,2.6581611
188.5905441,2.6728018
