RA,Dec
181.17179,1.7996037
181.1693429,1.8058217
181.1643461,1.8090839
181.1557796,1.8088808
181.1493545,1.8066388
181.1503739,1.7998094
181.1470078,1.7890051
181.1456812,1.7764677
181.153737,1.7665798
181.1592436,1.7620944
181.1680137,1.7610743
181.1715833,1.7642338
181.1756641,1.7850273
181.1736251,1.7924684
